,Unnamed: 0.1,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,planning_distance,navigation_distance,navigating_distance,cumulativeDistance
86616,123353,123353,2023-10-12 14:43:46.217,-1165.741,1.304999,-941.6101,0,343.2371,0,,mapLog:isScreenLocked+False,40,1,w,,navigation,w_to_Almare,4.0,0.0,0.0,0.2362223528797128,153.7516452694149
86643,123380,123380,2023-10-12 14:43:58.429,-1177.383,1.697457,-917.6377,0,285.9758,0,,mapLog:isScreenLocked+False,40,1,w,,navigation,w_to_Almare,4.0,0.0,0.0,0.7641654336596158,184.440449717774
86705,123573,123573,2023-10-12 15:03:03.037,-601.6044,1.155,-563.1584,0,188.1472,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.8107548396402082,51.53504640154053
86758,123626,123626,2023-10-12 15:03:29.053,-589.6149,1.441515,-630.1747,0,160.2322,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.0875552397061348,124.17613308004064
86796,123664,123664,2023-10-12 15:03:47.096,-551.3988,1.305,-642.2612,0,90.28606,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.0,167.55696540329726
86828,123696,123696,2023-10-12 15:04:01.840,-511.8109,1.304999,-641.4374,0,132.6899,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.0,209.3722693676767
86945,123875,123875,2023-10-12 15:05:24.118,-569.212,1.308359,-622.9515,0,277.6269,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_Star Moon Hotel,2.0,0.0,0.0,0.0,94.35081511103502
86976,123906,123906,2023-10-12 15:05:38.776,-551.0902,1.305,-611.3325,0,105.014,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_Star Moon Hotel,2.0,0.0,0.0,0.3676847018846207,122.84300812703836
87014,123968,123968,2023-10-12 15:06:01.537,-556.1749,1.155,-621.6238,0,219.1283,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.0,14.635404513764165
87049,124003,124003,2023-10-12 15:06:17.929,-577.7286,1.155,-656.4015,0,189.5764,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.3001643549791735,56.24390782007047
87073,124027,124027,2023-10-12 15:06:29.103,-563.2945,1.304999,-676.765,0,132.3131,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.7023546468843204,83.1862914480604
87243,124197,124197,2023-10-12 15:07:54.433,-478.641,1.305,-717.894,0,82.91456,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.068045646444129,223.150962338156
87360,124340,124340,2023-10-12 15:08:58.381,-422.8431,1.305,-845.7148,0,132.191,0,,mapLog:isScreenLocked+False,40,2,n,,navigation,n_to_Cat Statue,4.0,0.0,0.0,0.1505710795604032,144.47810403599362
87475,124586,124586,2023-10-12 14:52:48.453,35.51729,1.455637,-982.8497,0,248.6703,0,,mapLog:isScreenLocked+False,40,3,e,,navigation,e_to_Dragon,1.0,0.0,0.0,0.9506048033226004,57.33378748603581
87520,124631,124631,2023-10-12 14:53:10.055,5.604691,1.305,-1017.085,0,202.105,0,,mapLog:isScreenLocked+False,40,3,e,,navigation,e_to_Dragon,1.0,0.0,0.0,0.751147222619572,109.9203461115884
