"","id","scenario_id","t_id","p_desc","p_id","task_phase_time","task_deactive_time_map","task_perc_inactive","task_perc_active"
"45","12","2",3,"navigating",8,17.8200001716614,3.61400008201599,0.202805838787994,0.797194161212005
"46","12","2",3,"planning",7,12.2619998455048,0,0,1
"47","12","2",4,"navigating",11,144.34500002861,47.3289997577667,0.327888044257756,0.672111955742244
"48","12","2",4,"planning",10,19.1610000133514,0,0,1
"49","12","3",1,"navigating",2,129.381999969482,25.4930002689362,0.197036684198337,0.802963315801663
"50","12","3",1,"planning",1,18.3819999694824,0,0,1
"51","12","3",2,"navigating",5,185.889000177383,129.12900018692,0.694656488892294,0.305343511107706
"52","12","3",2,"planning",4,15.5520000457764,0,0,1
"53","12","3",3,"navigating",8,106.496000051498,54.3699998855591,0.51053560564967,0.48946439435033
"54","12","3",3,"planning",7,15.8830001354218,0,0,1
"55","12","3",4,"navigating",11,115.052999973297,63.3319997787476,0.550459351720046,0.449540648279954
"56","12","3",4,"planning",10,27.0780000686646,0,0,1
"57","12","4",1,"navigating",2,93.5529999732971,41.1129999160767,0.439462122302989,0.560537877697011
"58","12","4",1,"planning",1,9.58500003814697,0,0,1
"59","12","4",2,"navigating",5,94.8090000152588,35.1949999332428,0.371220031089648,0.628779968910352
"60","12","4",2,"planning",4,11.0680000782013,0,0,1
"61","12","4",3,"navigating",8,90.9859998226166,16.3019998073578,0.179170420055169,0.82082957994483
"62","12","4",3,"planning",7,11.7269999980927,0,0,1
"63","12","4",4,"navigating",11,109.674999952316,28.1429998874664,0.256603600635535,0.743396399364465
"64","12","4",4,"planning",10,13.4020001888275,0,0,1
"65","13","1",1,"navigating",2,23.2590000629425,2.14099979400635,0.0920503799910773,0.907949620008923
"66","13","1",1,"planning",1,10.7760000228882,0,0,1
"67","13","1",2,"navigating",5,90.9049999713898,6.19900012016296,0.0681920699864029,0.931807930013597
"68","13","1",2,"planning",4,12.9579999446869,0,0,1
"69","13","1",3,"navigating",8,42.0710000991821,3.41900014877319,0.0812673846762121,0.918732615323788
"70","13","1",3,"planning",7,7.53999996185303,0,0,1
"71","13","1",4,"navigating",11,63.9570000171661,4.14400029182434,0.0647935377005189,0.935206462299481
"72","13","1",4,"planning",10,3.3989999294281,0,0,1
"73","13","2",1,"navigating",2,84.7909998893738,7.30299973487854,0.0861294210990166,0.913870578900983
"74","13","2",1,"planning",1,5.25,0,0,1
"75","13","2",2,"navigating",5,37.5579998493195,3.1029999256134,0.0826188811454939,0.917381118854506
"76","13","2",2,"planning",4,6.44799995422363,0,0,1
"77","13","2",3,"navigating",8,54.7369999885559,3.88300013542175,0.0709392209334379,0.929060779066562
"78","13","2",3,"planning",7,2.88599991798401,0,0,1
"79","13","2",4,"navigating",11,46.0120000839233,4.75399971008301,0.103320866326436,0.896679133673564
"80","13","2",4,"planning",10,7.97000002861023,0,0,1
"81","13","3",1,"navigating",2,78.5420000553131,27.5050003528595,0.350194804480267,0.649805195519733
"82","13","3",1,"planning",1,10.7350001335144,0,0,1
"83","13","3",2,"navigating",5,45.8719999790192,7.18900012969971,0.156718698399629,0.843281301600371
"84","13","3",2,"planning",4,9.11600017547607,0,0,1
"85","13","3",3,"navigating",8,28.2569999694824,2.23600029945374,0.0791308455203531,0.920869154479647
"86","13","3",3,"planning",7,9.35400009155273,0,0,1
"87","13","3",4,"navigating",11,71.1859998703003,12.9620001316071,0.182086367477083,0.817913632522917
"88","13","3",4,"planning",10,9.9670000076294,0,0,1
"89","13","4",1,"navigating",2,69.0039999485016,4.14299988746643,0.0600399960952756,0.939960003904724
"90","13","4",1,"planning",1,6.12800002098083,0,0,1
"91","13","4",2,"navigating",5,126.52799987793,19.4400000572205,0.153641882239311,0.846358117760689
"92","13","4",2,"planning",4,9.35899996757507,0,0,1
"93","13","4",3,"navigating",8,187.589999914169,33.5659999847412,0.178932778933307,0.821067221066693
"94","13","4",3,"planning",7,2.08799982070923,0,0,1
"95","13","4",4,"navigating",11,71.414999961853,13.055999994278,0.182818735577287,0.817181264422713
"96","13","4",4,"planning",10,4.59799981117249,0,0,1
"97","15","1",1,"navigating",2,81.5029997825623,19.8679995536804,0.243770163143507,0.756229836856493
"98","15","1",1,"planning",1,12.0299999713898,0,0,1
"99","15","1",2,"navigating",5,60.569000005722,18.6979999542236,0.308705772795608,0.691294227204392
"100","15","1",2,"planning",4,2.55299997329712,0,0,1
"101","15","1",3,"navigating",8,100.092000007629,37.2009999752045,0.371668065103793,0.628331934896207
"102","15","1",3,"planning",7,3.26600003242493,0,0,1
"103","15","1",4,"navigating",11,52.441999912262,30.4530000686646,0.580698678914113,0.419301321085887
"104","15","1",4,"planning",10,3.3970000743866,0,0,1
"105","15","2",1,"navigating",2,143.033999919891,43.460000038147,0.303843841761312,0.696156158238688
"106","15","2",1,"planning",1,3.75699996948242,0,0,1
"107","15","2",2,"navigating",5,2.71300005912781,0,0,1
"108","15","2",2,"planning",4,66.0899999141693,11.434999704361,0.173021632912869,0.826978367087131
"109","15","2",3,"navigating",8,24.055999994278,1.97000002861023,0.0818922526221658,0.918107747377834
"110","15","2",3,"planning",7,25.436999797821,0,0,1
"111","15","2",4,"navigating",11,60.1790001392365,20.4869999885559,0.340434369815966,0.659565630184034
"112","15","2",4,"navigating",13,45.1779999732971,24.0230000019073,0.531741113287582,0.468258886712418
"113","15","2",4,"planning",10,13.7869999408722,0,0,1
"114","15","2",4,"planning",12,1.58599996566772,0,0,1
"115","15","3",1,"navigating",2,134.416000127792,85.3719999790192,0.635132721535041,0.364867278464959
"116","15","3",1,"planning",1,31.069000005722,0,0,1
"117","15","3",2,"navigating",5,184.880000114441,45.6610004901886,0.246976419633948,0.753023580366052
"118","15","3",2,"planning",4,15.683000087738,0,0,1
"119","15","3",3,"navigating",8,55.1280000209808,12.6200001239777,0.228921784196319,0.771078215803681
"120","15","3",3,"planning",7,12.7799999713898,0,0,1
"121","15","3",4,"navigating",11,160.401999950409,84.1449999809265,0.524588222135269,0.475411777864731
"122","15","3",4,"planning",10,18.3310000896454,0,0,1
"123","15","4",1,"navigating",2,155.040999889374,88.4049999713898,0.570204010774371,0.429795989225629
"124","15","4",1,"planning",1,13.9210000038147,0,0,1
"125","15","4",2,"navigating",5,355.016000032425,132.192999601364,0.372357864404113,0.627642135595887
"126","15","4",2,"planning",4,31.164999961853,0,0,1
"127","15","4",3,"navigating",8,188.144000053406,36.2880003452301,0.192873545448856,0.807126454551144
"128","15","4",3,"planning",7,10.154000043869,0,0,1
"129","15","4",4,"navigating",11,161.351999998093,37.1819999217987,0.230440279155128,0.769559720844872
"130","15","4",4,"planning",10,3.90499997138977,0,0,1
"131","16","1",1,"navigating",2,109.088000059128,17.7499997615814,0.162712670064174,0.837287329935826
"132","16","1",1,"planning",1,11.5590000152588,0,0,1
"133","16","1",2,"navigating",5,92.1339998245239,26.7130002975464,0.289936400768699,0.710063599231301
"134","16","1",2,"planning",4,21.1659998893738,0,0,1
"135","16","1",3,"navigating",8,53.1080000400543,11.0629999637604,0.208311364679834,0.791688635320166
"136","16","1",3,"planning",7,9.69199991226196,0,0,1
"137","16","1",4,"navigating",11,17.1319999694824,3.05599999427795,0.178379640422698,0.821620359577302
"138","16","1",4,"planning",10,20.1890001296997,0,0,1
"139","16","2",1,"navigating",2,125.175000190735,31.2109997272491,0.249338922945409,0.750661077054591
"140","16","2",1,"planning",1,8.89000010490417,0,0,1
"141","16","2",2,"navigating",5,75.7550001144409,26.1620001792908,0.345350143749833,0.654649856250167
"142","16","2",2,"planning",4,8.84400010108948,0,0,1
"143","16","2",3,"navigating",8,113.521999835968,34.0880000591278,0.300276599323327,0.699723400676673
"144","16","2",3,"planning",7,10.0030000209808,0,0,1
"145","16","2",4,"navigating",11,144.716000080109,43.5629997253418,0.301024072674944,0.698975927325056
"146","16","2",4,"planning",10,8.81900000572205,0,0,1
"147","16","3",1,"navigating",2,77.8970000743866,35.8580000400543,0.460325814932696,0.539674185067304
"148","16","3",1,"planning",1,10.4219999313354,0,0,1
"149","16","3",2,"navigating",5,76.0940001010895,13.2630000114441,0.174297579228644,0.825702420771356
"150","16","3",2,"planning",4,14.6209998130798,0,0,1
"151","16","3",3,"navigating",8,35.1289999485016,12.6879997253418,0.361183060831283,0.638816939168717
"152","16","3",3,"planning",7,10.1410000324249,0,0,1
"153","16","3",4,"navigating",11,114.400000095367,36.5600004196167,0.319580422981985,0.680419577018015
"154","16","3",4,"planning",10,11.8510000705719,0,0,1
"155","16","4",1,"navigating",2,67.0059998035431,23.8570001125336,0.356042745164323,0.643957254835677
"156","16","4",1,"planning",1,19.404000043869,0,0,1
"157","16","4",2,"navigating",5,259.656999826431,64.8610007762909,0.249794924918826,0.750205075081175
"158","16","4",2,"planning",4,18.2560000419617,0,0,1
"159","16","4",3,"navigating",8,191.236999988556,43.0530004501343,0.225129030745675,0.774870969254325
"160","16","4",3,"planning",7,11.7309999465942,0,0,1
"161","16","4",4,"navigating",11,133.336999893188,23.3849999904633,0.175382677045352,0.824617322954648
"162","16","4",4,"planning",10,9.8769998550415,0,0,1
"163","17","1",1,"navigating",2,63.664999961853,6.62100028991699,0.103997491461308,0.896002508538692
"164","17","1",1,"planning",1,11.1729998588562,0,0,1
"165","17","1",2,"navigating",5,131.499000072479,23.6730000972748,0.180024183333917,0.819975816666083
"166","17","1",2,"planning",4,20.3719999790192,1.03099989891052,0.0506086736683848,0.949391326331615
"167","17","1",3,"navigating",8,83.845999956131,10.3819997310638,0.123822242402688,0.876177757597312
"168","17","1",3,"planning",7,19.7960000038147,0.971999883651733,0.0491008225633678,0.950899177436632
"169","17","1",4,"navigating",11,67.9400000572205,15.1700003147125,0.223285256136827,0.776714743863173
"170","17","1",4,"planning",10,13.4129998683929,0,0,1
"171","17","2",1,"navigating",2,109.339999914169,13.4860000610352,0.123340040896484,0.876659959103516
"172","17","2",1,"planning",1,11.4459998607635,0,0,1
"173","17","2",2,"navigating",5,60.5479998588562,18.4749999046326,0.305129813498377,0.694870186501623
"174","17","2",2,"planning",4,13.6679999828339,0,0,1
"175","17","2",3,"navigating",8,114.298000097275,18.2269997596741,0.159469104832646,0.840530895167354
"176","17","2",3,"planning",7,12.4909999370575,0,0,1
"177","17","2",4,"navigating",11,82.3710000514984,6.91900014877319,0.0839980107616446,0.916001989238355
"178","17","2",4,"planning",10,22.3550000190735,0.953000068664551,0.0426302870879643,0.957369712912036
"179","17","3",1,"navigating",2,68.7379999160767,22.8519999980927,0.332450755419026,0.667549244580974
"180","17","3",1,"planning",1,4.31400012969971,0,0,1
"181","17","3",2,"navigating",5,71.0769999027252,36.3900001049042,0.511979967566258,0.488020032433742
"182","17","3",2,"planning",4,10.9809999465942,0,0,1
"183","17","3",3,"navigating",8,153.370000123978,46.41100025177,0.302608073379757,0.697391926620243
"184","17","3",3,"navigating",10,27.1180000305176,1.42599987983704,0.052584994403432,0.947415005596568
"185","17","3",3,"navigating",12,12.7520000934601,0,0,1
"186","17","3",3,"navigating",14,74.6159999370575,17.7250001430511,0.237549589337449,0.762450410662551
"187","17","3",3,"planning",7,24.4499998092651,3.19099998474121,0.130511247837802,0.869488752162198
"188","17","3",3,"planning",9,11.0789999961853,0,0,1
"189","17","3",3,"planning",11,4.8970000743866,0,0,1
"190","17","3",3,"planning",13,12.9739999771118,0,0,1
"191","17","3",4,"navigating",17,136.938999891281,21.481999874115,0.156872767372115,0.843127232627885
"192","17","3",4,"planning",16,16.2309999465942,0.842999935150146,0.0519376463510514,0.948062353648949
"193","17","4",1,"navigating",2,71.555999994278,8.47299981117249,0.118410752583292,0.881589247416708
"194","17","4",1,"planning",1,11.271999835968,0,0,1
"195","17","4",2,"navigating",5,35.4700000286102,2.80900001525879,0.0791936851703704,0.92080631482963
"196","17","4",2,"planning",4,11.6260001659393,0,0,1
"197","17","4",3,"navigating",8,84.9609999656677,25.0939998626709,0.29535904559517,0.70464095440483
"198","17","4",3,"planning",7,13.0179998874664,0,0,1
"199","17","4",4,"navigating",11,160.225000143051,57.7810001373291,0.360624122863108,0.639375877136892
